timestep,location,flow,occupy,speed
32809,16,19,0,0
32809,17,0,0,0
32809,18,5,0,0
32809,19,1,0,0
32809,20,3,0,0
32809,21,4,0,0
32809,22,0,0,0
32809,23,0,0,0
32809,24,2,0,0
32809,25,0,0,0
32809,26,0,0,0
32809,27,0,0,0
32809,28,16,0,0
32809,29,0,0,0
32809,30,0,0,0
32809,31,0,0,0
32809,32,0,0,0
32809,33,0,0,0
32809,34,0,0,0
32809,35,0,0,0
32809,36,0,0,0
32809,37,0,0,0
32809,38,0,0,0
32809,39,0,0,0
32809,40,1,0,0
32809,41,0,0,0
32809,42,44,0,0
32809,43,9,0,0
32809,44,3,0,0
32809,45,0,0,0
32809,46,2,0,0
33110,0,0,0,0
33110,1,0,0,0
33110,2,0,0,0
33110,3,0,0,0
33110,4,0,0,0
33110,5,0,0,0
33110,6,0,0,0
33110,7,0,0,0
33110,8,0,0,0
33110,9,0,0,0
33110,10,0,0,0
33110,11,0,0,0
33110,12,0,0,0
33110,13,0,0,0
33110,14,0,0,0
33110,15,71,0,0
33110,16,20,0,0
33110,17,0,0,0
33110,18,4,0,0
33110,19,0,0,0
33110,20,0,0,0
33110,21,1,0,0
33110,22,0,0,0
33110,23,0,0,0
33110,24,1,0,0
33110,25,0,0,0
33110,26,0,0,0
33110,27,0,0,0
33110,28,8,0,0
33110,29,0,0,0
33110,30,0,0,0
33110,31,0,0,0
33110,32,0,0,0
33110,33,0,0,0
33110,34,1,0,0
33110,35,0,0,0
33110,36,2,0,0
33110,37,0,0,0
33110,38,0,0,0
33110,39,0,0,0
33110,40,0,0,0
33110,41,0,0,0
33110,42,66,0,0
33110,43,18,0,0
33110,44,2,0,0
33110,45,0,0,0
33110,46,1,0,0
33411,0,0,0,0
33411,1,0,0,0
33411,2,0,0,0
33411,3,0,0,0
33411,4,0,0,0
33411,5,0,0,0
33411,6,0,0,0
33411,7,0,0,0
33411,8,0,0,0
33411,9,0,0,0
33411,10,0,0,0
33411,11,0,0,0
33411,12,0,0,0
33411,13,0,0,0
33411,14,0,0,0
33411,15,26,0,0
33411,16,16,0,0
33411,17,0,0,0
33411,18,6,0,0
33411,19,2,0,0
33411,20,3,0,0
33411,21,5,0,0
33411,22,0,0,0
33411,23,0,0,0
33411,24,3,0,0
33411,25,0,0,0
33411,26,0,0,0
33411,27,0,0,0
33411,28,14,0,0
33411,29,0,0,0
33411,30,0,0,0
33411,31,0,0,0
33411,32,0,0,0
33411,33,0,0,0
33411,34,1,0,0
33411,35,0,0,0
33411,36,2,0,0
33411,37,0,0,0
33411,38,0,0,0
33411,39,0,0,0
33411,40,2,0,0
33411,41,0,0,0
33411,42,25,0,0
33411,43,11,0,0
33411,44,0,0,0
33411,45,0,0,0
33411,46,3,0,0
33712,0,0,0,0
33712,1,0,0,0
33712,2,0,0,0
33712,3,0,0,0
33712,4,0,0,0
33712,5,0,0,0
33712,6,0,0,0
33712,7,0,0,0
33712,8,0,0,0
33712,9,0,0,0
33712,10,0,0,0
33712,11,0,0,0
33712,12,0,0,0
33712,13,0,0,0
33712,14,0,0,0
33712,15,0,0,0
33712,16,0,0,0
33712,17,0,0,0
33712,18,0,0,0
33712,19,0,0,0
33712,20,0,0,0
33712,21,1,0,0
33712,22,0,0,0
33712,23,0,0,0
33712,24,0,0,0
33712,25,0,0,0
33712,26,0,0,0
33712,27,0,0,0
33712,28,0,0,0
33712,29,0,0,0
33712,30,0,0,0
33712,31,0,0,0
33712,32,0,0,0
33712,33,0,0,0
33712,34,0,0,0
33712,35,0,0,0
33712,36,3,0,0
33712,37,0,0,0
33712,38,0,0,0
33712,39,0,0,0
33712,40,0,0,0
33712,41,0,0,0
33712,42,0,0,0
33712,43,0,0,0
33712,44,0,0,0
33712,45,0,0,0
33712,46,3,0,0
